Entity,Day,"COVID-19 doses (cumulative, per hundred)"
Lithuania,2022-08-12,159.58472
Lithuania,2022-08-13,159.5849
Lithuania,2022-08-15,159.58511
Lithuania,2022-08-16,159.59213
Lithuania,2022-08-17,159.59941
Lithuania,2022-08-18,159.60893
Lithuania,2022-08-19,159.62111
Lithuania,2022-08-20,159.62138
Lithuania,2022-08-21,159.62154
Lithuania,2022-08-22,159.62628
Lithuania,2022-08-23,159.63356
Lithuania,2022-08-24,159.63907
Lithuania,2022-08-25,159.64471
Lithuania,2022-08-26,159.6533
Lithuania,2022-08-29,159.65858
Lithuania,2022-08-30,159.66618
Lithuania,2022-08-31,159.67159
Lithuania,2022-09-01,159.67609
Lithuania,2022-09-02,159.6843
Lithuania,2022-09-04,159.68457
Lithuania,2022-09-05,159.68816
Lithuania,2022-09-06,159.69533
Lithuania,2022-09-07,159.70009
Lithuania,2022-09-08,159.70776
Lithuania,2022-09-09,159.72011
Lithuania,2022-09-11,159.72029
Lithuania,2022-09-12,159.72519
Lithuania,2022-09-13,159.73212
Lithuania,2022-09-14,159.7379
Lithuania,2022-09-15,159.7432
Lithuania,2022-09-16,159.75067
Lithuania,2022-09-17,159.75082
Lithuania,2022-09-18,159.75089
Lithuania,2022-09-19,159.75479
Lithuania,2022-09-20,159.76132
Lithuania,2022-09-21,159.7706
Lithuania,2022-09-22,159.77652
Lithuania,2022-09-23,159.78618
Lithuania,2022-09-24,159.78632
Lithuania,2022-09-26,159.79327
Lithuania,2022-09-27,159.80173
Lithuania,2022-09-28,159.81337
Lithuania,2022-09-29,159.82501
Lithuania,2022-09-30,159.83904
Lithuania,2022-10-01,159.83925
Lithuania,2022-10-02,159.83939
Lithuania,2022-10-03,159.84851
Lithuania,2022-10-04,159.86385
Lithuania,2022-10-05,159.87845
Lithuania,2022-10-06,159.9001
Lithuania,2022-10-07,159.93176
Lithuania,2022-10-08,159.9318
Lithuania,2022-10-09,159.93208
Lithuania,2022-10-10,159.95122
Lithuania,2022-10-11,159.97522
Lithuania,2022-10-12,159.99562
Lithuania,2022-10-13,160.02783
Lithuania,2022-10-14,160.0633
Lithuania,2022-10-15,160.06357
Lithuania,2022-10-17,160.08289
Lithuania,2022-10-18,160.11142
Lithuania,2022-10-19,160.14082
Lithuania,2022-10-20,160.17184
Lithuania,2022-10-21,160.20987
Lithuania,2022-10-22,160.20998
Lithuania,2022-10-23,160.21005
Lithuania,2022-10-24,160.22897
Lithuania,2022-10-25,160.26
Lithuania,2022-10-26,160.29312
Lithuania,2022-10-27,160.32922
Lithuania,2022-10-28,160.36784
Lithuania,2022-10-29,160.36787
Lithuania,2022-10-31,160.38417
Lithuania,2022-11-03,160.40976
Lithuania,2022-11-04,160.44655
Lithuania,2022-11-05,160.44676
Lithuania,2022-11-07,160.47086
Lithuania,2022-11-08,160.49706
Lithuania,2022-11-09,160.5255
Lithuania,2022-11-10,160.562
Lithuania,2022-11-11,160.602
Lithuania,2022-11-14,160.62685
Lithuania,2022-11-15,160.654
Lithuania,2022-11-16,160.68304
Lithuania,2022-11-17,160.71829
Lithuania,2022-11-18,160.75024
Lithuania,2022-11-19,160.75032
Lithuania,2022-11-20,160.75035
Lithuania,2022-11-21,160.76949
Lithuania,2022-11-22,160.79004
Lithuania,2022-11-23,160.8146
Lithuania,2022-11-24,160.84637
Lithuania,2022-11-25,160.87463
Lithuania,2022-11-27,160.87485
Lithuania,2022-11-28,160.89264
Lithuania,2022-11-29,160.91368
Lithuania,2022-11-30,160.93634
Lithuania,2022-12-01,160.95958
Lithuania,2022-12-02,160.98053
Lithuania,2022-12-03,160.98096
Lithuania,2022-12-04,160.98152
Lithuania,2022-12-05,160.99257
Lithuania,2022-12-06,161.00577
Lithuania,2022-12-07,161.0222
Lithuania,2022-12-08,161.04393
Lithuania,2022-12-09,161.06183
Lithuania,2022-12-10,161.06204
Lithuania,2022-12-11,161.06226
Lithuania,2022-12-12,161.07117
Lithuania,2022-12-13,161.07861
Lithuania,2022-12-14,161.08888
Lithuania,2022-12-15,161.1023
Lithuania,2022-12-16,161.11656
Lithuania,2022-12-17,161.11674
Lithuania,2022-12-19,161.1243
Lithuania,2022-12-20,161.12973
Lithuania,2022-12-21,161.13542
Lithuania,2022-12-22,161.14308
Lithuania,2022-12-23,161.14706
Lithuania,2022-12-27,161.15121
Lithuania,2022-12-28,161.15614
Lithuania,2022-12-29,161.16173
Lithuania,2022-12-30,161.1662
Lithuania,2023-01-02,161.16914
Lithuania,2023-01-03,161.17397
Lithuania,2023-01-04,161.18121
Lithuania,2023-01-05,161.18994
Lithuania,2023-01-06,161.1997
Lithuania,2023-01-09,161.20506
Lithuania,2023-01-10,161.2111
Lithuania,2023-01-11,161.2182
Lithuania,2023-01-12,161.22636
Lithuania,2023-01-13,161.235
Lithuania,2023-01-16,161.23969
Lithuania,2023-01-17,161.2439
Lithuania,2023-01-18,161.24834
Lithuania,2023-01-19,161.25345
Lithuania,2023-01-20,161.2597
Lithuania,2023-01-23,161.26204
Lithuania,2023-01-24,161.2664
Lithuania,2023-01-25,161.2701
Lithuania,2023-01-26,161.27531
Lithuania,2023-01-27,161.27951
Lithuania,2023-01-30,161.2821
Lithuania,2023-01-31,161.28416
Lithuania,2023-02-01,161.2865
Lithuania,2023-02-02,161.2904
Lithuania,2023-02-03,161.29388
Lithuania,2023-02-06,161.29634
Lithuania,2023-02-07,161.29771
Lithuania,2023-02-08,161.30017
Lithuania,2023-02-09,161.30273
Lithuania,2023-02-10,161.30702
Lithuania,2023-02-13,161.3093
Lithuania,2023-02-14,161.31104
Lithuania,2023-02-15,161.31238
Lithuania,2023-02-17,161.3154
Lithuania,2023-02-20,161.31717
Lithuania,2023-02-21,161.31891
Lithuania,2023-02-22,161.32065
Lithuania,2023-02-23,161.32275
Lithuania,2023-02-24,161.32549
Lithuania,2023-02-27,161.32687
Lithuania,2023-02-28,161.32819
Lithuania,2023-03-01,161.32999
Lithuania,2023-03-02,161.3324
Lithuania,2023-03-03,161.33496
Lithuania,2023-03-06,161.33652
Lithuania,2023-03-07,161.33762
Lithuania,2023-03-08,161.33847
Lithuania,2023-03-09,161.33961
Lithuania,2023-03-10,161.34106
Lithuania,2023-03-13,161.34181
Lithuania,2023-03-14,161.34291
Lithuania,2023-03-15,161.34377
Lithuania,2023-03-16,161.34543
Lithuania,2023-03-17,161.3477
Lithuania,2023-03-20,161.34933
Lithuania,2023-03-21,161.35008
Lithuania,2023-03-22,161.35104
Lithuania,2023-03-23,161.35246
Lithuania,2023-03-24,161.35396
Lithuania,2023-03-27,161.35477
Lithuania,2023-03-28,161.35576
Lithuania,2023-03-29,161.35658
Lithuania,2023-03-30,161.35739
Lithuania,2023-03-31,161.35945
Lithuania,2023-04-03,161.36002
Lithuania,2023-04-04,161.36044
Lithuania,2023-04-05,161.36098
Lithuania,2023-04-06,161.3617
Lithuania,2023-04-07,161.36272
Lithuania,2023-04-10,161.36276
Lithuania,2023-04-11,161.36368
Lithuania,2023-04-12,161.36424
Lithuania,2023-04-13,161.3651
Lithuania,2023-04-14,161.36652
Lithuania,2023-04-17,161.3674
Lithuania,2023-04-18,161.36801
Lithuania,2023-04-19,161.36833
Lithuania,2023-04-20,161.36922
Lithuania,2023-04-21,161.37045
Lithuania,2023-04-24,161.37103
Lithuania,2023-04-25,161.3716
Lithuania,2023-04-26,161.37213
Lithuania,2023-04-27,161.37273
Lithuania,2023-04-28,161.3738
Lithuania,2023-05-02,161.37411
Lithuania,2023-05-03,161.37454
Lithuania,2023-05-04,161.3749
Lithuania,2023-05-05,161.37582
Lithuania,2023-05-08,161.37614
Lithuania,2023-05-09,161.37639
Lithuania,2023-05-10,161.3771
Lithuania,2023-05-11,161.37767
Lithuania,2023-05-12,161.37799
Lithuania,2023-05-15,161.37813
Lithuania,2023-05-16,161.37852
Lithuania,2023-05-17,161.3787
Lithuania,2023-05-18,161.37901
Lithuania,2023-05-19,161.37952
Lithuania,2023-05-22,161.37955
Lithuania,2023-05-23,161.37962
Lithuania,2023-05-24,161.37973
Lithuania,2023-05-25,161.38
Lithuania,2023-05-26,161.38033
Lithuania,2023-05-29,161.38043
Lithuania,2023-05-30,161.38065
Lithuania,2023-05-31,161.38075
Lithuania,2023-06-01,161.381
Lithuania,2023-06-02,161.38115
Lithuania,2023-06-05,161.38118
Lithuania,2023-06-06,161.3814
Lithuania,2023-06-07,161.38171
Lithuania,2023-06-08,161.38185
Lithuania,2023-06-09,161.38214
Lithuania,2023-06-12,161.38228
Lithuania,2023-06-13,161.38239
Lithuania,2023-06-14,161.38254
Lithuania,2023-06-15,161.38274
Lithuania,2023-06-16,161.38303
Lithuania,2023-06-19,161.38306
Lithuania,2023-06-20,161.38313
Lithuania,2023-06-21,161.38321
Lithuania,2023-06-22,161.38324
Lithuania,2023-06-23,161.38348
Lithuania,2023-06-26,161.38356
Lithuania,2023-06-28,161.38359
Lithuania,2023-06-29,161.3837
Lithuania,2023-06-30,161.38399
Lithuania,2023-07-05,161.3841
Lithuania,2023-07-07,161.38417
Lithuania,2023-07-11,161.38423
Lithuania,2023-07-13,161.38431
Lithuania,2023-07-14,161.38437
Lithuania,2023-07-18,161.38455
Lithuania,2023-07-19,161.38469
Lithuania,2023-07-20,161.38477
Lithuania,2023-07-21,161.38484
Lithuania,2023-07-24,161.38495
Lithuania,2023-07-26,161.38498
Lithuania,2023-07-27,161.3852
Lithuania,2023-07-28,161.38527
Lithuania,2023-08-01,161.3853
Lithuania,2023-08-03,161.38559
Lithuania,2023-08-04,161.38565
Lithuania,2023-08-07,161.3857
Lithuania,2023-08-08,161.38573
Lithuania,2023-08-09,161.3858
Lithuania,2023-08-10,161.38591
Lithuania,2023-08-11,161.38602
Lithuania,2023-08-14,161.38622
Lithuania,2023-08-16,161.38626
Lithuania,2023-08-17,161.38658
Lithuania,2023-08-18,161.38664
Lithuania,2023-08-21,161.38669
Lithuania,2023-08-22,161.38686
Lithuania,2023-08-23,161.38693
Lithuania,2023-08-24,161.38712
Lithuania,2023-08-25,161.38733
Lithuania,2023-08-28,161.38744
Lithuania,2023-08-29,161.38754
Lithuania,2023-08-30,161.3876
Lithuania,2023-08-31,161.3879
Lithuania,2023-09-01,161.38792
Lithuania,2023-09-05,161.38821
Lithuania,2023-09-06,161.38828
Lithuania,2023-09-07,161.38867
Lithuania,2023-09-08,161.38885
Lithuania,2023-09-11,161.38902
Lithuania,2023-09-12,161.38928
Lithuania,2023-09-13,161.38942
Lithuania,2023-09-14,161.38995
Lithuania,2023-09-15,161.39023
Lithuania,2023-09-18,161.39052
Lithuania,2023-09-19,161.39087
Lithuania,2023-09-20,161.39113
Lithuania,2023-09-21,161.39159
Lithuania,2023-09-22,161.39207
Lithuania,2023-09-25,161.39229
Lithuania,2023-09-26,161.39261
Lithuania,2023-09-27,161.393
Lithuania,2023-09-28,161.39432
Lithuania,2023-09-29,161.39566
Lithuania,2023-09-30,161.39595
Lithuania,2023-10-02,161.4017
Lithuania,2023-10-03,161.41168
Lithuania,2023-10-04,161.4229
Lithuania,2023-10-05,161.44437
Lithuania,2023-10-06,161.46901
Lithuania,2023-10-09,161.4891
Lithuania,2023-10-10,161.52237
Lithuania,2023-10-11,161.5611
Lithuania,2023-10-12,161.60384
Lithuania,2023-10-13,161.64424
Lithuania,2023-10-14,161.6448
Lithuania,2023-10-16,161.67355
Lithuania,2023-10-17,161.71626
Lithuania,2023-10-18,161.77559
Lithuania,2023-10-19,161.85081
Lithuania,2023-10-20,161.9157
Lithuania,2023-10-21,161.91588
Lithuania,2023-10-23,161.96327
Lithuania,2023-10-24,162.03065
Lithuania,2023-10-25,162.0944
Lithuania,2023-10-26,162.17308
Lithuania,2023-10-27,162.2401
Lithuania,2023-10-28,162.2407
Lithuania,2023-10-30,162.28217
Lithuania,2023-10-31,162.32405
Lithuania,2023-11-01,162.3242
Lithuania,2023-11-03,162.3575
Lithuania,2023-11-04,162.35756
Lithuania,2023-11-06,162.38863
Lithuania,2023-11-07,162.4407
Lithuania,2023-11-08,162.49211
Lithuania,2023-11-09,162.54106
Lithuania,2023-11-10,162.59023
Lithuania,2023-11-13,162.62796
Lithuania,2023-11-14,162.669
Lithuania,2023-11-15,162.70901
Lithuania,2023-11-16,162.75708
Lithuania,2023-11-17,162.80504
Lithuania,2023-11-19,162.80518
Lithuania,2023-11-20,162.8349
Lithuania,2023-11-21,162.86983
Lithuania,2023-11-22,162.90263
Lithuania,2023-11-23,162.93745
Lithuania,2023-11-24,162.96959
Lithuania,2023-11-25,162.9699
Lithuania,2023-11-27,162.99251
Lithuania,2023-11-28,163.02713
Lithuania,2023-11-29,163.05727
Lithuania,2023-11-30,163.09393
Lithuania,2023-12-01,163.12013
Lithuania,2023-12-02,163.12035
Lithuania,2023-12-03,163.12056
Lithuania,2023-12-04,163.14127
Lithuania,2023-12-05,163.16756
Lithuania,2023-12-06,163.1926
Lithuania,2023-12-07,163.22447
Lithuania,2023-12-08,163.25233
Lithuania,2023-12-10,163.25237
Lithuania,2023-12-11,163.26373
Lithuania,2023-12-12,163.28613
Lithuania,2023-12-13,163.30267
Lithuania,2023-12-14,163.3233
Lithuania,2023-12-15,163.34052
Lithuania,2023-12-16,163.3407
Lithuania,2023-12-18,163.3491
Lithuania,2023-12-19,163.36249
Lithuania,2023-12-20,163.37161
Lithuania,2023-12-21,163.38419
Lithuania,2023-12-22,163.39348
Lithuania,2023-12-23,163.39352
Lithuania,2023-12-24,163.39359
Lithuania,2023-12-27,163.39682
Lithuania,2023-12-28,163.40375
Lithuania,2023-12-29,163.40857
Lithuania,2024-01-02,163.41103
Lithuania,2024-01-03,163.41446
Lithuania,2024-01-04,163.41887
Lithuania,2024-01-05,163.42409
Lithuania,2024-01-06,163.42412
Lithuania,2024-01-08,163.42668
Lithuania,2024-01-09,163.42934
Lithuania,2024-01-10,163.4315
Lithuania,2024-01-11,163.43364
Lithuania,2024-01-12,163.43694
Lithuania,2024-01-13,163.43701
Lithuania,2024-01-15,163.439
Lithuania,2024-01-16,163.44173
Lithuania,2024-01-17,163.44312
Lithuania,2024-01-18,163.44556
Lithuania,2024-01-19,163.44748
Lithuania,2024-01-20,163.44756
Lithuania,2024-01-22,163.44798
Lithuania,2024-01-23,163.44943
Lithuania,2024-01-24,163.45096
Lithuania,2024-01-25,163.45181
Lithuania,2024-01-26,163.45273
Lithuania,2024-01-29,163.45334
Lithuania,2024-01-30,163.45425
Lithuania,2024-01-31,163.45454
Lithuania,2024-02-01,163.45554
Lithuania,2024-02-02,163.45618
Lithuania,2024-02-05,163.45663
Lithuania,2024-02-06,163.45741
Lithuania,2024-02-07,163.45773
Lithuania,2024-02-08,163.45831
Lithuania,2024-02-09,163.45874
Lithuania,2024-02-12,163.45894
Lithuania,2024-02-13,163.45923
Lithuania,2024-02-14,163.45973
Lithuania,2024-02-15,163.46097
Lithuania,2024-02-19,163.46121
Lithuania,2024-02-20,163.46158
Lithuania,2024-02-21,163.46175
Lithuania,2024-02-22,163.46196
Lithuania,2024-02-23,163.46211
Lithuania,2024-02-26,163.46225
Lithuania,2024-02-27,163.46239
Lithuania,2024-02-28,163.46257
Lithuania,2024-02-29,163.46284
Lithuania,2024-03-01,163.46306
Lithuania,2024-03-04,163.4631
Lithuania,2024-03-05,163.46321
Lithuania,2024-03-07,163.46335
Lithuania,2024-03-08,163.46342
Lithuania,2024-03-12,163.46349
Lithuania,2024-03-13,163.46364
Lithuania,2024-03-14,163.4638
Lithuania,2024-03-15,163.46394
Lithuania,2024-03-16,163.46399
Lithuania,2024-03-18,163.46402
Lithuania,2024-03-19,163.4642
Lithuania,2024-03-21,163.46423
Lithuania,2024-03-22,163.46434
Lithuania,2024-03-25,163.46437
Lithuania,2024-03-26,163.46445
Lithuania,2024-03-28,163.46455
Lithuania,2024-03-29,163.46469
Lithuania,2024-04-02,163.46495
Lithuania,2024-04-03,163.46498
Lithuania,2024-04-04,163.46506
Lithuania,2024-04-05,163.46516
Lithuania,2024-04-08,163.46527
Lithuania,2024-04-09,163.4653
Lithuania,2024-04-10,163.46541
Lithuania,2024-04-11,163.46562
Lithuania,2024-04-12,163.46605
Lithuania,2024-04-16,163.46619
Lithuania,2024-04-17,163.46622
Lithuania,2024-04-18,163.46632
Lithuania,2024-04-19,163.4664
Lithuania,2024-04-22,163.4665
Lithuania,2024-04-23,163.46658
Lithuania,2024-04-24,163.46661
Lithuania,2024-04-25,163.46669
Lithuania,2024-04-29,163.46675
Lithuania,2024-04-30,163.46683
Lithuania,2024-05-02,163.46693
Lithuania,2024-05-06,163.46696
Lithuania,2024-05-07,163.46718
Lithuania,2024-05-08,163.46722
Lithuania,2024-05-09,163.46739
Lithuania,2024-05-10,163.46742
Lithuania,2024-05-13,163.46753
Lithuania,2024-05-14,163.4676
Lithuania,2024-05-15,163.46768
Lithuania,2024-05-16,163.46779
Lithuania,2024-05-20,163.46793
Lithuania,2024-05-21,163.46803
Lithuania,2024-05-22,163.46825
Lithuania,2024-05-23,163.46832
Lithuania,2024-05-24,163.46843
Lithuania,2024-05-28,163.46854
Lithuania,2024-05-30,163.46857
Lithuania,2024-06-04,163.4686
Lithuania,2024-06-06,163.4687
Lithuania,2024-06-07,163.46878
Lithuania,2024-06-11,163.46881
Lithuania,2024-06-13,163.46889
Lithuania,2024-06-14,163.46896
Lithuania,2024-06-17,163.46902
Lithuania,2024-06-18,163.4691
Lithuania,2024-06-19,163.46913
Lithuania,2024-06-20,163.46916
Lithuania,2024-06-27,163.46921
Lithuania,2024-07-02,163.46927
Lithuania,2024-07-04,163.46938
Lithuania,2024-07-08,163.46948
Lithuania,2024-07-09,163.46967
Lithuania,2024-07-11,163.46974
Lithuania,2024-07-15,163.4698
Lithuania,2024-07-16,163.46996
Lithuania,2024-07-18,163.47006
Lithuania,2024-07-19,163.47012
Lithuania,2024-07-23,163.4703
Lithuania,2024-07-25,163.47038
Lithuania,2024-07-30,163.47055
Lithuania,2024-07-31,163.4706
Lithuania,2024-08-01,163.47076
Lithuania,2024-08-02,163.47087
Lithuania,2024-08-06,163.47108
Lithuania,2024-08-08,163.47116
Lithuania,2024-08-09,163.47122
Lithuania,2024-08-12,163.47127
Low-income countries,2020-12-02,0.09033447
Low-income countries,2020-12-03,0.09033447
Low-income countries,2020-12-04,0.09033447
Low-income countries,2020-12-05,0.09033447
Low-income countries,2020-12-06,0.09033447
Low-income countries,2020-12-07,0.09033447
Low-income countries,2020-12-08,0.09033447
Low-income countries,2020-12-09,0.09033447
Low-income countries,2020-12-10,0.09033447
Low-income countries,2020-12-11,0.09033447
Low-income countries,2020-12-12,0.09033447
Low-income countries,2020-12-13,0.09033447
Low-income countries,2020-12-14,0.09033447
Low-income countries,2020-12-15,0.09033447
Low-income countries,2020-12-16,0.09033447
Low-income countries,2020-12-17,0.09033447
Low-income countries,2020-12-18,0.09033447
Low-income countries,2020-12-19,0.09033447
Low-income countries,2020-12-20,0.09033447
Low-income countries,2020-12-21,0.09033447
Low-income countries,2020-12-22,0.09033447
Low-income countries,2020-12-23,0.09033447
Low-income countries,2020-12-24,0.09033447
Low-income countries,2020-12-25,0.09033447
Low-income countries,2020-12-26,0.09033447
Low-income countries,2020-12-27,0.09033447
Low-income countries,2020-12-28,0.09033447
Low-income countries,2020-12-29,0.09033447
Low-income countries,2020-12-30,0.09033447
Low-income countries,2020-12-31,0.09033447
Low-income countries,2021-01-01,0.09033447
Low-income countries,2021-01-02,0.09033447
Low-income countries,2021-01-03,0.09033447
Low-income countries,2021-01-04,0.09033447
Low-income countries,2021-01-05,0.09033447
Low-income countries,2021-01-06,0.09033447
Low-income countries,2021-01-07,0.09033447
Low-income countries,2021-01-08,0.09033447
Low-income countries,2021-01-09,0.09033447
Low-income countries,2021-01-10,0.09033447
Low-income countries,2021-01-11,0.09033447
Low-income countries,2021-01-12,0.09033447
Low-income countries,2021-01-13,0.09033447
Low-income countries,2021-01-14,0.09033447
Low-income countries,2021-01-15,0.09033447
Low-income countries,2021-01-16,0.09033447
Low-income countries,2021-01-17,0.09033447
Low-income countries,2021-01-18,0.09033447
Low-income countries,2021-01-19,0.09033447
Low-income countries,2021-01-20,0.09033447
Low-income countries,2021-01-21,0.09033447
Low-income countries,2021-01-22,0.09033447
Low-income countries,2021-01-23,0.09033447
Low-income countries,2021-01-24,0.09033447
Low-income countries,2021-01-25,0.09033447
Low-income countries,2021-01-26,0.09033447
Low-income countries,2021-01-27,0.09033447
Low-income countries,2021-01-28,0.09033447
Low-income countries,2021-01-29,0.09033447
Low-income countries,2021-01-30,0.09033447
Low-income countries,2021-01-31,0.09033447
Low-income countries,2021-02-01,0.09033447
Low-income countries,2021-02-02,0.09033447
Low-income countries,2021-02-03,0.09033447
Low-income countries,2021-02-04,0.09033447
Low-income countries,2021-02-05,0.09033447
Low-income countries,2021-02-06,0.09033447
Low-income countries,2021-02-07,0.09033447
Low-income countries,2021-02-08,0.09033447
Low-income countries,2021-02-09,0.09033447
Low-income countries,2021-02-10,0.09033447
Low-income countries,2021-02-11,0.09033447
Low-income countries,2021-02-12,0.09033447
Low-income countries,2021-02-13,0.09033447
Low-income countries,2021-02-14,0.09033447
Low-income countries,2021-02-15,0.09033447
Low-income countries,2021-02-16,0.09094131
Low-income countries,2021-02-17,0.09154815
Low-income countries,2021-02-18,0.092154995
Low-income countries,2021-02-19,0.09276184
Low-income countries,2021-02-20,0.09336868
Low-income countries,2021-02-21,0.09397552
Low-income countries,2021-02-22,0.094582364
Low-income countries,2021-02-23,0.0953881
Low-income countries,2021-02-24,0.09619384
Low-income countries,2021-02-25,0.09699958
Low-income countries,2021-02-26,0.097805314
Low-income countries,2021-02-27,0.09861105
Low-income countries,2021-02-28,0.09941679
Low-income countries,2021-03-01,0.10044022
Low-income countries,2021-03-02,0.10147323
Low-income countries,2021-03-03,0.102506235
Low-income countries,2021-03-04,0.103539236
Low-income countries,2021-03-05,0.104572244
Low-income countries,2021-03-06,0.11720022
Low-income countries,2021-03-07,0.123382956
Low-income countries,2021-03-08,0.12642346
Low-income countries,2021-03-09,0.1296309
Low-income countries,2021-03-10,0.13297814
Low-income countries,2021-03-11,0.13672423
Low-income countries,2021-03-12,0.14049129
Low-income countries,2021-03-13,0.14341332
Low-income countries,2021-03-14,0.14537582
Low-income countries,2021-03-15,0.15514259
Low-income countries,2021-03-16,0.15736447
Low-income countries,2021-03-17,0.15985231
Low-income countries,2021-03-18,0.16286422
Low-income countries,2021-03-19,0.16668966
Low-income countries,2021-03-20,0.16958441
Low-income countries,2021-03-21,0.17252167
Low-income countries,2021-03-22,0.17503163
Low-income countries,2021-03-23,0.18011491
Low-income countries,2021-03-24,0.18730614
Low-income countries,2021-03-25,0.192096
Low-income countries,2021-03-26,0.19809476
Low-income countries,2021-03-27,0.2043386
Low-income countries,2021-03-28,0.20846805
Low-income countries,2021-03-29,0.21345045
Low-income countries,2021-03-30,0.21817453
Low-income countries,2021-03-31,0.22394672
Low-income countries,2021-04-01,0.22884922
Low-income countries,2021-04-02,0.23362538
Low-income countries,2021-04-03,0.23766057
Low-income countries,2021-04-04,0.24169575
Low-income countries,2021-04-05,0.24558932
Low-income countries,2021-04-06,0.25240797
Low-income countries,2021-04-07,0.26034957
Low-income countries,2021-04-08,0.2680746
Low-income countries,2021-04-09,0.27907032
Low-income countries,2021-04-10,0.29005516
Low-income countries,2021-04-11,0.30035743
Low-income countries,2021-04-12,0.31031293
Low-income countries,2021-04-13,0.32232407
Low-income countries,2021-04-14,0.3359718
Low-income countries,2021-04-15,0.34725395
Low-income countries,2021-04-16,0.35849202
Low-income countries,2021-04-17,0.3695907
Low-income countries,2021-04-18,0.37981245
Low-income countries,2021-04-19,0.3895426
Low-income countries,2021-04-20,0.39977556
Low-income countries,2021-04-21,0.41116434
Low-income countries,2021-04-22,0.4207999
Low-income countries,2021-04-23,0.43117714
Low-income countries,2021-04-24,0.44196168
Low-income countries,2021-04-25,0.45438483
Low-income countries,2021-04-26,0.4667813
Low-income countries,2021-04-27,0.47983664
Low-income countries,2021-04-28,0.4917036
Low-income countries,2021-04-29,0.5021515
Low-income countries,2021-04-30,0.51091784
Low-income countries,2021-05-01,0.52003926
Low-income countries,2021-05-02,0.5279633
Low-income countries,2021-05-03,0.541881
Low-income countries,2021-05-04,0.5539172
Low-income countries,2021-05-05,0.56538385
Low-income countries,2021-05-06,0.57594436
Low-income countries,2021-05-07,0.5904647
Low-income countries,2021-05-08,0.59819365
Low-income countries,2021-05-09,0.60595673
Low-income countries,2021-05-10,0.6145433
Low-income countries,2021-05-11,0.63146865
Low-income countries,2021-05-12,0.6434267
Low-income countries,2021-05-13,0.6544505
Low-income countries,2021-05-14,0.6642756
Low-income countries,2021-05-15,0.67526996
Low-income countries,2021-05-16,0.68438417
Low-income countries,2021-05-17,0.6944309
Low-income countries,2021-05-18,0.7048456
Low-income countries,2021-05-19,0.7148916
Low-income countries,2021-05-20,0.7270525
Low-income countries,2021-05-21,0.7418918
Low-income countries,2021-05-22,0.75370353
Low-income countries,2021-05-23,0.7680602
Low-income countries,2021-05-24,0.77994376
Low-income countries,2021-05-25,0.79312134
Low-income countries,2021-05-26,0.80496776
Low-income countries,2021-05-27,0.819068
Low-income countries,2021-05-28,0.82846534
Low-income countries,2021-05-29,0.83630586
Low-income countries,2021-05-30,0.8509712
Low-income countries,2021-05-31,0.8646736
Low-income countries,2021-06-01,0.8759315
Low-income countries,2021-06-02,0.891896
Low-income countries,2021-06-03,0.9043584
Low-income countries,2021-06-04,0.9162401
Low-income countries,2021-06-05,0.9280796
Low-income countries,2021-06-06,0.93714267
Low-income countries,2021-06-07,0.94542986
Low-income countries,2021-06-08,0.9549928
Low-income countries,2021-06-09,0.9669023
Low-income countries,2021-06-10,0.980763
Low-income countries,2021-06-11,0.99089706
Low-income countries,2021-06-12,0.999714
Low-income countries,2021-06-13,1.0097253
Low-income countries,2021-06-14,1.0181931
Low-income countries,2021-06-15,1.0331285
Low-income countries,2021-06-16,1.0464381
Low-income countries,2021-06-17,1.0591148
Low-income countries,2021-06-18,1.0724298
Low-income countries,2021-06-19,1.0843656
Low-income countries,2021-06-20,1.0953015
Low-income countries,2021-06-21,1.1050332
Low-income countries,2021-06-22,1.1148312
Low-income countries,2021-06-23,1.1252491
Low-income countries,2021-06-24,1.1333593
Low-income countries,2021-06-25,1.1413078
Low-income countries,2021-06-26,1.1493232
Low-income countries,2021-06-27,1.1567255
Low-income countries,2021-06-28,1.1666561
Low-income countries,2021-06-29,1.1762592
Low-income countries,2021-06-30,1.1947584
Low-income countries,2021-07-01,1.2107811
Low-income countries,2021-07-02,1.2207105
Low-income countries,2021-07-03,1.2302554
Low-income countries,2021-07-04,1.2412579
Low-income countries,2021-07-05,1.2494969
Low-income countries,2021-07-06,1.2581505
Low-income countries,2021-07-07,1.2664175
Low-income countries,2021-07-08,1.2736914
Low-income countries,2021-07-09,1.2813314
Low-income countries,2021-07-10,1.2902334
Low-income countries,2021-07-11,1.3002619
Low-income countries,2021-07-12,1.3123899
Low-income countries,2021-07-13,1.3243743
Low-income countries,2021-07-14,1.3371365
Low-income countries,2021-07-15,1.3495357
Low-income countries,2021-07-16,1.3635651
Low-income countries,2021-07-17,1.3771697
Low-income countries,2021-07-18,1.3888825
Low-income countries,2021-07-19,1.4010073
Low-income countries,2021-07-20,1.4094459
Low-income countries,2021-07-21,1.4179757
Low-income countries,2021-07-22,1.4266306
Low-income countries,2021-07-23,1.435201
Low-income countries,2021-07-24,1.4446555
Low-income countries,2021-07-25,1.4526469
Low-income countries,2021-07-26,1.4608701
Low-income countries,2021-07-27,1.4680336
Low-income countries,2021-07-28,1.4844427
Low-income countries,2021-07-29,1.4973384
Low-income countries,2021-07-30,1.5111154
Low-income countries,2021-07-31,1.5189734
