SOM,2.5418133808998
SRB,22.0776743361109
SSA,3.1213602698412
SSD,2.83579045886885
SSF,3.12216216664316
SST,9.14840991868418
STP,3.84856719913391
SUR,7.3556078335719
SVK,17.5706371952843
SVN,20.8812714279501
SWE,20.3419018248482
SWZ,4.01504122718824
SXM,12.9762568672354
SYC,8.14754326913502
SYR,4.66656330771211
TCA,10.6058127487867
TCD,2.05551078224591
TEA,11.6705251753208
TEC,13.6782794855821
TGO,3.11541415630384
THA,14.0967841661394
TJK,3.47287654894973
TKM,4.0446776455345
TLA,9.05287486878475
TLS,5.40526131868541
TMN,4.89731158692561
TON,6.50073304011729
TSA,6.69399341408135
TSS,3.12216216664316
TTO,11.3581160508757
TUN,8.83897616977039
TUR,9.71952040624191
TUV,5.88470776621297
TZA,3.03504980952398
UGA,2.11520498203448
UKR,17.8569387445167
UMC,11.3188698715297
URY,15.6134055931249
USA,16.9196203896458
UZB,5.54495683192361
VCT,11.2434588322913
VEN,8.98203848567557
VGB,8.85722487538819
VIR,21.8115297027986
VNM,8.23004774597438
VUT,4.14986272007513
WLD,9.73893163474313
WSM,5.55629109845977
XKX,9.23920193067768
YEM,2.50407638745023
ZAF,6.3616265627803
ZMB,1.85608917171283
ZWE,3.6082270050035
